Filename,FirmCode,Year_x,so_chu_de_x,so_chu_de_phan_biet_x,so_tu_de_x,so_tu_de_phan_biet_x,so_tu_muon_x,so_tu_muon_phan_biet_x,so_tu_co_1_nghia_x,so_tu_co_1_pos_x,so_tu_co_2_nghia_x,so_tu_co_2_pos_x,so_tu_co_3_nghia_x,so_tu_co_3_pos_x,so_tu_co_nhieu_pos_x,so_tu_da_nghia_x,tong_so_tu_loai_cua_tat_ca_cac_tu_x,tong_tan_suat_chu_x,tong_tan_suat_chu_phan_biet_x,tong_tan_suat_tu_x,tong_tan_suat_tu_phan_biet_x,tong_thu_hang_chu_x,tong_thu_hang_chu_phan_biet_x,tong_thu_hang_tu_x,tong_thu_hang_tu_phan_biet_x,so_tu_dia_phuong_x,so_tu_dia_phuong_phan_biet_x,so_tu_han_viet_x,so_tu_han_viet_1_chu_x,so_tu_han_viet_2_chu_x,so_tu_han_viet_3_chu_x,so_tu_han_viet_nhieu_chu_x,so_tu_han_viet_phan_biet_x,so_cau_x,so_cau_duoi_10_tu_x,so_cau_duoi_13_chu_x,so_cau_tu_10_tu_x,so_cau_tu_13_chu_x,so_chu_x,so_chu_phan_biet_x,so_ky_tu_x,so_tu_x,so_tu_1_chu_x,so_tu_2_chu_x,so_tu_3_chu_x,so_tu_nhieu_chu_x,so_tu_phan_biet_x,Code,Year_y,so_chu_de_y,so_chu_de_phan_biet_y,so_tu_de_y,so_tu_de_phan_biet_y,so_tu_muon_y,so_tu_muon_phan_biet_y,so_tu_co_1_nghia_y,so_tu_co_1_pos_y,so_tu_co_2_nghia_y,so_tu_co_2_pos_y,so_tu_co_3_nghia_y,so_tu_co_3_pos_y,so_tu_co_nhieu_pos_y,so_tu_da_nghia_y,tong_so_tu_loai_cua_tat_ca_cac_tu_y,tong_tan_suat_chu_y,tong_tan_suat_chu_phan_biet_y,tong_tan_suat_tu_y,tong_tan_suat_tu_phan_biet_y,tong_thu_hang_chu_y,tong_thu_hang_chu_phan_biet_y,tong_thu_hang_tu_y,tong_thu_hang_tu_phan_biet_y,so_tu_dia_phuong_y,so_tu_dia_phuong_phan_biet_y,so_tu_han_viet_y,so_tu_han_viet_1_chu_y,so_tu_han_viet_2_chu_y,so_tu_han_viet_3_chu_y,so_tu_han_viet_nhieu_chu_y,so_tu_han_viet_phan_biet_y,so_cau_y,so_cau_duoi_10_tu_y,so_cau_duoi_13_chu_y,so_cau_tu_10_tu_y,so_cau_tu_13_chu_y,so_chu_y,so_chu_phan_biet_y,so_ky_tu_y,so_tu_y,so_tu_1_chu_y,so_tu_2_chu_y,so_tu_3_chu_y,so_tu_nhieu_chu_y,so_tu_phan_biet_y,CodeYear,dup,FirmName,StockExchange,GroupInd,TotalAssets,Debt,Equity,ProfitBeforeTax,ProfitAfterTax,Profit_Others,Revenue_Gross,Revenue_Net,D,Ind,Ind_Name,Name_Person,Gender,Position,YearBirth,Edu,Nationality,Stock_Num,Manager,Year_StartWork,BoardMember,R,Control,CHAIR,CEO,Duality,CEO1,IndCode,IndName,INDB,BSIZE,FOR_No,FOR,FOR_Ind_No,FOR_Ind,FOR_Org_No,FOR_Org,DOM_Ind_No,DOM_Ind,DOM_Org_No,DOM_Org,GOV
NSC_2018_BCTN.txt,NSC,2018,37852,471,11649,310,15014,1239,8569,12665,5919,8571,2895,5416,17041,19995,68594,203183.9431,21807.08282,220040.0557,32724.45047,39756892,7834103,77952492.56,13048119.45,518,62,14254,3297,10799,145,10957,1203,6596,5518,5369,1078,1227,56583,3618,207652,38544,21522,16250,566,17022,4742,NSC,2018,37852,471,11649,310,15014,1239,8569,12665,5919,8571,2895,5416,17041,19995,68594,203183.9431,21807.08282,220040.0557,32724.45047,39756892,7834103,77952492.56,13048119.45,518,62,14254,3297,10799,145,10957,1203,6596,5518,5369,1078,1227,56583,3618,207652,38544,21522,16250,566,17022,4742,NSC2018,0,CTCP Tập đoàn Giống cây trồng Việt Nam,HNX,Trồng trọt,1.5612E+12,5.08605E+11,1.05259E+12,2.76816E+11,2.52702E+11,773067605,1.69344E+12,1.60538E+12,HOSE,101,Trồng trọt,Trần Kim Liên,0,CTHĐQT/TGĐ,1958,1,1,37113,1,2004,1,1,0,1,1,1,1,101,Trồng trọt,4,7,1705409,10,0,0,1126522,6,0,0,14078707,80,0
NSC_2019_BCTN.txt,NSC,2019,34224,470,10650,300,13781,1155,7812,11850,5314,7815,2556,4652,15280,18267,62429,189710.9267,21108.64129,204204.9897,31226.44603,38353429,7547376,72664352.49,12453243.95,465,63,13023,3007,9867,138,10016,1123,6714,5727,5596,987,1118,51842,3493,191918,35604,20292,14597,540,15312,4526,NSC,2019,34224,470,10650,300,13781,1155,7812,11850,5314,7815,2556,4652,15280,18267,62429,189710.9267,21108.64129,204204.9897,31226.44603,38353429,7547376,72664352.49,12453243.95,465,63,13023,3007,9867,138,10016,1123,6714,5727,5596,987,1118,51842,3493,191918,35604,20292,14597,540,15312,4526,NSC2019,0,CTCP Tập đoàn Giống cây trồng Việt Nam,HNX,Trồng trọt,1.76769E+12,6.39113E+11,1.12858E+12,2.39004E+11,2.07459E+11,-1522706336,1.65251E+12,1.51845E+12,HOSE,101,Trồng trọt,Trần Kim Liên,0,CTHĐQT/TGĐ,1958,1,1,37113,1,2004,1,1,0,1,1,1,1,101,Trồng trọt,4,7,1887127,11,0,0,1126522,6,0,0,14078707,80,0
NVL_2018_BCTN.txt,NVL,2018,45532,485,14726,334,17033,1321,10431,14954,6448,9649,2995,6849,20493,23824,83476,246559.8246,19314.69387,263129.8486,31659.50167,49122682,6833415,94580969.85,12437464.5,625,72,16127,3018,12974,131,13109,1289,6002,4577,4434,1425,1568,67678,3300,238475,46211,25930,19463,546,20281,4648,NVL,2018,45532,485,14726,334,17033,1321,10431,14954,6448,9649,2995,6849,20493,23824,83476,246559.8246,19314.69387,263129.8486,31659.50167,49122682,6833415,94580969.85,12437464.5,625,72,16127,3018,12974,131,13109,1289,6002,4577,4434,1425,1568,67678,3300,238475,46211,25930,19463,546,20281,4648,NVL2018,0,CTCP Tập đoàn Đầu tư Địa ốc No Va ,HoSE,Phát triển bất động sản,6.99122E+13,4.94521E+13,2.04601E+13,4.67537E+12,3.26707E+12,-3397893382,1.56354E+13,1.52904E+13,HOSE,405,Phát triển bất động sản,Bùi Thành Nhơn,1,CTHĐQT,1958,1,1,190887507,0,1992,1,0,0,0,,0,0,405,Phát triển bất động sản,3,5,67895159,7,0,0,0,0,190887507,20,304126112,32,0
NVL_2019_BCTN.txt,NVL,2019,76336,487,26606,345,29084,1455,17105,25620,11361,17405,5801,10875,35355,41436,146318,438394.6991,36561.84748,463292.5893,51489.54221,91718602,13433041,164005265.1,21049919.54,1113,70,27229,6563,20267,391,20666,1417,14623,12348,12160,2275,2463,117087,5615,433036,82034,49305,30893,1445,32729,7288,NVL,2019,76336,487,26606,345,29084,1455,17105,25620,11361,17405,5801,10875,35355,41436,146318,438394.6991,36561.84748,463292.5893,51489.54221,91718602,13433041,164005265.1,21049919.54,1113,70,27229,6563,20267,391,20666,1417,14623,12348,12160,2275,2463,117087,5615,433036,82034,49305,30893,1445,32729,7288,NVL2019,0,CTCP Tập đoàn Đầu tư Địa ốc No Va ,HoSE,Phát triển bất động sản,8.99792E+13,6.55182E+13,2.44611E+13,4.27224E+12,3.38732E+12,3.67985E+12,1.10262E+13,1.0931E+13,HOSE,405,Phát triển bất động sản,Bùi Thành Nhơn,1,CTHĐQT,1958,1,1,191687507,0,1992,1,0,0,0,,0,0,405,Phát triển bất động sản,3,5,68017018,7,0,0,0,0,241356088,25,304126112,31,0
OCH_Baocaothuongnien_2019.txt,OCH,2019,15781,457,5444,273,5807,845,3520,5158,2301,3671,1242,2206,7289,8477,28772,80864.22215,11180.06204,87083.50067,17370.057,15307735,3767030,30145058.5,6609372.557,221,49,5477,1368,4048,59,4109,820,1803,1354,1325,449,478,22841,2087,81875,15779,9189,6229,259,6590,2630,OCH,2019,15781,457,5444,273,5807,845,3520,5158,2301,3671,1242,2206,7289,8477,28772,80864.22215,11180.06204,87083.50067,17370.057,15307735,3767030,30145058.5,6609372.557,221,49,5477,1368,4048,59,4109,820,1803,1354,1325,449,478,22841,2087,81875,15779,9189,6229,259,6590,2630,OCH2019,0,CTCP Khách sạn và  Dịch vụ OCH,HNX,Khách sạn và phòng ở,3.12817E+12,1.92012E+12,1.20805E+12,73068983512,31411615033,-18409978614,1.17722E+12,1.17641E+12,HNX,1801,Khách sạn và phòng ở,Nguyễn Thành Trung,1,CTHĐQT,0,0,1,42000,0,,1,0,0,0,,0,0,1801,Khách sạn và phòng ở,4,5,4400,0,0,0,0,0,0,0,119694552,60,0
OPC_Baocaothuongnien_2019.txt,OPC,2019,5597,201,3200,139,2580,311,1255,2801,1244,2393,1201,1865,5185,5455,35727,176616.5561,37508.13426,170932.5029,41702.7758,65327548,14804686,62430175,16821640.28,817,80,2231,1839,392,0,392,260,3228,2612,2656,616,572,29110,5336,111076,26493,24650,1345,352,1843,5847,OPC,2019,5597,201,3200,139,2580,311,1255,2801,1244,2393,1201,1865,5185,5455,35727,176616.5561,37508.13426,170932.5029,41702.7758,65327548,14804686,62430175,16821640.28,817,80,2231,1839,392,0,392,260,3228,2612,2656,616,572,29110,5336,111076,26493,24650,1345,352,1843,5847,OPC2019,0,CTCP Dược phẩm OPC,HoSE,"Sản xuất hóa chất, dược phẩm",1.18003E+12,4.92368E+11,6.87663E+11,1.31183E+11,1.01249E+11,10732537540,9.94132E+11,9.8939E+11,HOSE,511,"Sản xuất hóa chất, dược phẩm",Trịnh Xuân Vương,1,CTHĐQT,1955,0,1,3009003,0,1978,1,0,0,0,,0,0,511,"Sản xuất hóa chất, dược phẩm",4,5,1371969,5,0,0,0,0,6421495,24,6977255,26,0
PAC_Baocaothuongnien_2018.txt,PAC,2018,19591,457,7021,293,7579,982,4124,7130,3461,5300,2124,3110,10354,12197,46160,154009.7085,31727.31247,163806.0665,39510.28168,41300236,12152296,56638428.57,15464082.78,680,97,6999,2330,4595,74,4669,929,4001,3169,3187,832,814,36621,4926,124879,28026,20108,7397,389,7918,5719,PAC,2018,19591,457,7021,293,7579,982,4124,7130,3461,5300,2124,3110,10354,12197,46160,154009.7085,31727.31247,163806.0665,39510.28168,41300236,12152296,56638428.57,15464082.78,680,97,6999,2330,4595,74,4669,929,4001,3169,3187,832,814,36621,4926,124879,28026,20108,7397,389,7918,5719,PAC2018,0,CTCP Pin Ắc quy Miền Nam,HoSE,"Sản xuất trang thiết bị, dụng cụ điện",2.27281E+12,1.67305E+12,5.99762E+11,1.97334E+11,1.57903E+11,1204001750,3.27358E+12,2.96544E+12,HOSE,518,"Sản xuất trang thiết bị, dụng cụ điện",Phạm Thanh Tùng,1,CTHĐQT,1979,2,1,0,0,2017,1,0,0,0,,0,0,518,"Sản xuất trang thiết bị, dụng cụ điện",4,5,13194766,28,0,0,4899708,11,0,0,23898273,51,51
PAC_Baocaothuongnien_2019.txt,PAC,2019,18874,458,6545,288,7257,977,4040,6960,3389,4960,2099,2885,9675,11610,43377,147160.3451,30446.60597,154612.2805,38049.04644,39663691,11606278,53467797.28,14940579.05,545,83,6708,2115,4517,76,4593,926,4111,3364,3369,747,742,34810,4742,124472,26426,18747,7147,388,7679,5503,PAC,2019,18874,458,6545,288,7257,977,4040,6960,3389,4960,2099,2885,9675,11610,43377,147160.3451,30446.60597,154612.2805,38049.04644,39663691,11606278,53467797.28,14940579.05,545,83,6708,2115,4517,76,4593,926,4111,3364,3369,747,742,34810,4742,124472,26426,18747,7147,388,7679,5503,PAC2019,0,CTCP Pin Ắc quy Miền Nam,HoSE,"Sản xuất trang thiết bị, dụng cụ điện",2.48274E+12,1.81431E+12,6.68439E+11,2.11981E+11,1.66695E+11,5835198133,3.54118E+12,3.07899E+12,HOSE,518,"Sản xuất trang thiết bị, dụng cụ điện",Phạm Thanh Tùng,1,CTHĐQT,1979,2,1,0,0,2017,1,0,0,0,,0,0,518,"Sản xuất trang thiết bị, dụng cụ điện",3,5,11638618,25,0,0,4899708,10,0,0,23898273,51,51
PAN_Baocaothuongnien_2019.txt,PAN,2019,66757,475,23894,326,26413,1427,15177,22868,9786,15708,5245,9798,31914,37373,126082,349424.7235,33141.42682,377181.843,46019.50233,68697860,12155901,129451379.3,18615817,1049,70,24478,5828,18412,237,18650,1391,10366,8356,8229,2010,2137,98204,5160,355826,68623,40452,27033,906,28171,6566,PAN,2019,66757,475,23894,326,26413,1427,15177,22868,9786,15708,5245,9798,31914,37373,126082,349424.7235,33141.42682,377181.843,46019.50233,68697860,12155901,129451379.3,18615817,1049,70,24478,5828,18412,237,18650,1391,10366,8356,8229,2010,2137,98204,5160,355826,68623,40452,27033,906,28171,6566,PAN2019,0,CTCP Tập đoàn Pan,HNX,Sản xuất thực phẩm,1.07646E+13,4.61898E+12,6.14557E+12,5.15622E+11,4.51979E+11,-921642018,7.98586E+12,7.81276E+12,HOSE,501,Sản xuất thực phẩm,Nguyễn Duy Hưng,1,CTHĐQT,1962,1,1,4201500,0,,1,0,0,0,,0,1,501,Sản xuất thực phẩm,8,9,76566590,44,0,0,58716467,34,0,0,50006717,29,0
PBP_Baocaothuongnien_2018.txt,PBP,2018,10445,424,3863,245,4246,689,2290,3994,1878,2936,1341,1876,5980,6853,28634,104421.4599,29465.51813,107548.4323,34541.05816,31052724,11286251,37730275.93,13640071.06,473,84,3924,1477,2419,25,2447,645,3290,2804,2807,486,483,22655,4492,78483,17932,13636,3978,241,4296,4964,PBP,2018,10445,424,3863,245,4246,689,2290,3994,1878,2936,1341,1876,5980,6853,28634,104421.4599,29465.51813,107548.4323,34541.05816,31052724,11286251,37730275.93,13640071.06,473,84,3924,1477,2419,25,2447,645,3290,2804,2807,486,483,22655,4492,78483,17932,13636,3978,241,4296,4964,PBP2018,0,CTCP Bao bì Dầu khí Việt Nam,HNX,Sản xuất các sản phẩm nhựa và cao su,1.35686E+11,73583871081,62102263081,10729835033,9656337602,-165321339,2.369E+11,2.36603E+11,HNX,512,Sản xuất các sản phẩm nhựa và cao su,Trần Chí Nguyện,1,CTHĐQT,1975,2,1,0,0,2016,1,0,0,0,,0,0,512,Sản xuất các sản phẩm nhựa và cao su,4,5,74624,2,0,0,0,0,893712,20,2668540,58,0
PBP_Baocaothuongnien_2019.txt,PBP,2019,11066,432,3494,231,4001,657,2584,3425,1777,3057,774,1420,5377,5860,20155,58802.59005,7646.295914,63913.23192,12174.33444,11251888,2410290,22787353.23,4658676.834,168,33,3826,880,2900,44,2946,642,1789,1450,1391,339,398,16533,1527,57362,11159,6095,4823,174,5064,1852,PBP,2019,11066,432,3494,231,4001,657,2584,3425,1777,3057,774,1420,5377,5860,20155,58802.59005,7646.295914,63913.23192,12174.33444,11251888,2410290,22787353.23,4658676.834,168,33,3826,880,2900,44,2946,642,1789,1450,1391,339,398,16533,1527,57362,11159,6095,4823,174,5064,1852,PBP2019,0,CTCP Bao bì Dầu khí Việt Nam,HNX,Sản xuất các sản phẩm nhựa và cao su,1.3874E+11,77151174704,61588826484,6531440116,5343343603,3243730,2.24618E+11,2.23738E+11,HNX,512,Sản xuất các sản phẩm nhựa và cao su,Trần Chí Nguyện,1,CTHĐQT,1975,0,1,0,0,2016,1,0,0,0,,0,0,512,Sản xuất các sản phẩm nhựa và cao su,4,5,60051,1,0,0,0,0,690216,14,2801967,58,0
PC1_Baocaothuongnien_2018.txt,PC1,2018,24183,465,7501,294,8966,965,5469,8062,3545,5425,1690,3263,10586,12299,43007,129982.2171,15970.32261,141500.6616,23436.8655,25603347,5616455,50692075.66,9173771.866,306,61,8593,1876,6588,123,6717,943,4427,3650,3542,777,885,35716,2762,122669,24573,14072,9986,390,10501,3459,PC1,2018,24183,465,7501,294,8966,965,5469,8062,3545,5425,1690,3263,10586,12299,43007,129982.2171,15970.32261,141500.6616,23436.8655,25603347,5616455,50692075.66,9173771.866,306,61,8593,1876,6588,123,6717,943,4427,3650,3542,777,885,35716,2762,122669,24573,14072,9986,390,10501,3459,PC12018,0,CTCP Xây lắp Điện I,HoSE,Xây dựng công nghiệp nặng và dân dụng,6.59691E+12,3.31768E+12,3.27923E+12,5.7947E+11,4.91401E+11,39080042305,5.08442E+12,5.08442E+12,HOSE,402,Xây dựng công nghiệp nặng và dân dụng,Trịnh Văn Tuấn,1,CTHĐQT/TGĐ,1962,1,1,23441482,1,2002,1,1,0,0,0,1,0,402,Xây dựng công nghiệp nặng và dân dụng,1,5,48263896,36,0,0,14622172,11,23411482,18,0,0,0
PC1_Baocaothuongnien_2019.txt,PC1,2019,39746,468,13220,319,15162,1162,8624,13941,6223,9358,3306,5325,17948,21573,73722,222470.6273,23658.5167,241289.4526,33761.12646,45055751,8558688,85194789.45,13396103.63,559,77,14404,4137,10030,233,10267,1129,7965,6742,6530,1223,1435,60275,3827,216634,42412,25585,15958,717,16827,4907,PC1,2019,39746,468,13220,319,15162,1162,8624,13941,6223,9358,3306,5325,17948,21573,73722,222470.6273,23658.5167,241289.4526,33761.12646,45055751,8558688,85194789.45,13396103.63,559,77,14404,4137,10030,233,10267,1129,7965,6742,6530,1223,1435,60275,3827,216634,42412,25585,15958,717,16827,4907,PC12019,0,CTCP Xây lắp Điện I,HoSE,Xây dựng công nghiệp nặng và dân dụng,8.31528E+12,4.6205E+12,3.69478E+12,4.32873E+11,3.76459E+11,5974478721,5.84502E+12,5.84502E+12,HOSE,402,Xây dựng công nghiệp nặng và dân dụng,Trịnh Văn Tuấn,1,CTHĐQT/TGĐ,1962,2,1,28629778,1,2002,1,1,0,0,0,1,0,402,Xây dựng công nghiệp nặng và dân dụng,1,5,61667172,39,0,0,17546606,11,28629778,18,0,0,0
PCT_Baocaothuongnien_2018.txt,PCT,2018,11957,420,5257,242,4937,659,2665,4895,2172,3910,1941,2440,8023,8983,37518,130648.9687,24816.30229,133455.3111,30067.73187,40785609,9486282,44010965.31,11696582.73,734,80,4454,2278,2148,28,2176,607,3238,2549,2607,689,631,27966,3880,99191,22973,18618,3897,300,4355,4365,PCT,2018,11957,420,5257,242,4937,659,2665,4895,2172,3910,1941,2440,8023,8983,37518,130648.9687,24816.30229,133455.3111,30067.73187,40785609,9486282,44010965.31,11696582.73,734,80,4454,2278,2148,28,2176,607,3238,2549,2607,689,631,27966,3880,99191,22973,18618,3897,300,4355,4365,PCT2018,0,CTCP Vận tải Khí và Hoá chất Việt Nam,HNX,Bán buôn hàng tiêu dùng,2.84194E+11,25013933376,2.5918E+11,6461470514,4992853832,-6539140569,2.59611E+11,2.59611E+11,HNX,602,Bán buôn hàng tiêu dùng,Đỗ Anh Việt,1,CTHĐQT,1982,1,1,5540000,0,,1,0,0,0,,0,0,602,Bán buôn hàng tiêu dùng,4,5,326700,1,0,0,0,0,13973372,61,0,0,0
PCT_Baocaothuongnien_2019.txt,PCT,2019,6973,399,2840,216,2816,539,1458,2809,1327,1997,1088,1417,4277,5022,21030,76598.58244,20625.23352,78747.37092,24333.7162,23516554,7815084,26965557.37,9469736.216,381,66,2598,1216,1370,12,1382,501,2210,1857,1862,353,348,16234,3253,57910,13236,10601,2383,163,2635,3541,PCT,2019,6973,399,2840,216,2816,539,1458,2809,1327,1997,1088,1417,4277,5022,21030,76598.58244,20625.23352,78747.37092,24333.7162,23516554,7815084,26965557.37,9469736.216,381,66,2598,1216,1370,12,1382,501,2210,1857,1862,353,348,16234,3253,57910,13236,10601,2383,163,2635,3541,PCT2019,0,CTCP Vận tải Khí và Hoá chất Việt Nam,HNX,Bán buôn hàng tiêu dùng,3.06969E+11,29948923562,2.7702E+11,24382942248,18739010017,922813709,3.52745E+11,3.52745E+11,HNX,602,Bán buôn hàng tiêu dùng,Nguyễn Thị Hồng Thúy,0,CTHĐQT,1977,0,1,0,0,,1,0,0,1,,0,0,602,Bán buôn hàng tiêu dùng,4,5,363200,2,0,0,0,0,17663072,77,0,0,0
PDN_Baocaothuongnien_2018.txt,PDN,2018,20037,440,7688,295,8024,1043,4414,7879,3188,5260,2132,3277,11044,13030,54785,195097.1239,39839.79774,205292.5869,48755.91369,56679881,15378310,71708902.59,19215173.41,1144,111,7495,2809,4602,80,4686,988,4017,2977,2975,1040,1042,43176,6013,144696,34484,26556,7347,442,7928,7004,PDN,2018,20037,440,7688,295,8024,1043,4414,7879,3188,5260,2132,3277,11044,13030,54785,195097.1239,39839.79774,205292.5869,48755.91369,56679881,15378310,71708902.59,19215173.41,1144,111,7495,2809,4602,80,4686,988,4017,2977,2975,1040,1042,43176,6013,144696,34484,26556,7347,442,7928,7004,PDN2018,0,CTCP Cảng Đồng Nai,HoSE,Hỗ trợ vận tải,8.45988E+11,3.76791E+11,4.69197E+11,1.23378E+11,1.11089E+11,280234787,6.66518E+11,6.66518E+11,HOSE,808,Hỗ trợ vận tải,Trần Thanh Hải,1,CTHĐQT,1971,0,1,0,0,2016,1,0,0,0,,0,0,808,Hỗ trợ vận tải,3,5,35875,0,0,0,0,0,0,0,6297480,51,0
PDN_Baocaothuongnien_2019.txt,PDN,2019,20770,463,7688,305,8135,1067,4877,7719,3445,5387,1971,3537,11111,12789,48706,158793.8315,29483.45335,166334.6651,38750.68428,42343429,11269136,56974934.67,15093678.18,793,108,7659,2335,5220,100,5324,1019,3856,2969,2942,887,914,38321,4666,134892,28840,20126,8133,426,8714,5630,PDN,2019,20770,463,7688,305,8135,1067,4877,7719,3445,5387,1971,3537,11111,12789,48706,158793.8315,29483.45335,166334.6651,38750.68428,42343429,11269136,56974934.67,15093678.18,793,108,7659,2335,5220,100,5324,1019,3856,2969,2942,887,914,38321,4666,134892,28840,20126,8133,426,8714,5630,PDN2019,0,CTCP Cảng Đồng Nai,HoSE,Hỗ trợ vận tải,9.34896E+11,3.73148E+11,5.61748E+11,1.51694E+11,1.36575E+11,959115068,7.41538E+11,7.41538E+11,HOSE,808,Hỗ trợ vận tải,Trần Thanh Hải,1,CTHĐQT,1971,0,1,0,0,2016,1,0,0,0,,0,0,808,Hỗ trợ vận tải,3,5,54471,0,0,0,0,0,0,0,11946220,64,0
PDR_Baocaothuongnien_2018.txt,PDR,2018,37719,480,14007,339,14568,1319,8490,13674,5927,8976,3373,6174,19170,22534,82495,250295.1059,21979.30809,267874.4296,34308.08385,59337221,7992171,92290024.43,13380438.08,940,90,13494,3830,9499,161,9664,1269,6700,5288,5224,1412,1476,63740,3704,225626,47117,31487,14831,648,15630,5036,PDR,2018,37719,480,14007,339,14568,1319,8490,13674,5927,8976,3373,6174,19170,22534,82495,250295.1059,21979.30809,267874.4296,34308.08385,59337221,7992171,92290024.43,13380438.08,940,90,13494,3830,9499,161,9664,1269,6700,5288,5224,1412,1476,63740,3704,225626,47117,31487,14831,648,15630,5036,PDR2018,0,CTCP Phát triển Bất động sản Phát Đạt,HoSE,Phát triển bất động sản,1.10574E+13,7.5458E+12,3.51163E+12,7.58078E+11,6.43317E+11,1.93736E+11,2.26875E+12,2.14771E+12,HOSE,405,Phát triển bất động sản,Nguyễn Văn Đạt,1,CTHĐQT/TGĐ,1970,1,1,162911528,1,2004,1,1,0,0,0,1,0,405,Phát triển bất động sản,6,7,15472818,6,0,0,0,0,162911528,61,0,0,0
PGD_Baocaothuongnien_2019.txt,PGD,2019,32033,466,11266,303,12664,1065,7205,11039,4718,7401,2836,4745,15255,17985,61846,176934.4091,17463.25205,191186.4906,26406.19532,35036336,6121578,66905623.99,10454286.2,567,59,11980,3002,8862,114,8978,1033,5336,4317,4196,1019,1140,48905,2975,175032,34169,20247,13245,559,13922,3863,PGD,2019,32033,466,11266,303,12664,1065,7205,11039,4718,7401,2836,4745,15255,17985,61846,176934.4091,17463.25205,191186.4906,26406.19532,35036336,6121578,66905623.99,10454286.2,567,59,11980,3002,8862,114,8978,1033,5336,4317,4196,1019,1140,48905,2975,175032,34169,20247,13245,559,13922,3863,PGD2019,0,CTCP Phân phối khí thấp áp Dầu khí Việt Nam,HoSE,Phân phối khí đốt thiên nhiên,2.96114E+12,1.59634E+12,1.3648E+12,2.95519E+11,2.33733E+11,147084916,7.98247E+12,7.98247E+12,HOSE,302,Phân phối khí đốt thiên nhiên,Trần Trung Chính,1,CTHĐQT,1962,2,1,0,0,2015,1,0,0,0,,0,0,302,Phân phối khí đốt thiên nhiên,4,5,23530164,26,0,0,22409757,25,0,0,45450000,50,0
PGS_Baocaothuongnien_2018.txt,PGS,2018,38800,467,13629,297,15123,1160,8673,13701,6052,9092,3417,5739,18489,22235,74674,213398.6702,21213.365,229811.8954,32493.75395,42393491,7587533,79294931.9,12889006.25,645,69,14283,3654,10517,108,10629,1124,6259,4939,4855,1320,1404,59013,3535,211951,41432,24715,16011,568,16717,4724,PGS,2018,38800,467,13629,297,15123,1160,8673,13701,6052,9092,3417,5739,18489,22235,74674,213398.6702,21213.365,229811.8954,32493.75395,42393491,7587533,79294931.9,12889006.25,645,69,14283,3654,10517,108,10629,1124,6259,4939,4855,1320,1404,59013,3535,211951,41432,24715,16011,568,16717,4724,PGS2018,0,CTCP Kinh doanh Khí Miền Nam,HNX,Phân phối khí đốt thiên nhiên,2.48868E+12,1.53345E+12,9.55236E+11,1.37302E+11,1.09638E+11,3870443252,6.9394E+12,6.5746E+12,HNX,302,Phân phối khí đốt thiên nhiên,Đỗ Tấn,1,CTHĐQT,1972,2,1,0,0,,1,0,0,0,,0,0,302,Phân phối khí đốt thiên nhiên,3,5,5200585,10,0,0,0,0,0,0,17631579,35,0
PGS_Baocaothuongnien_2019.txt,PGS,2019,24149,441,10442,278,10530,939,5162,9935,4291,6723,3593,5596,15802,17850,74622,246749.7569,23190.75027,257025.8592,34225.98783,73957958,8587030,84915458.36,13419265.99,1423,83,9073,4481,4537,55,4592,884,6189,4957,4972,1232,1217,54505,3746,189514,44674,35767,8178,586,8907,4977,PGS,2019,24149,441,10442,278,10530,939,5162,9935,4291,6723,3593,5596,15802,17850,74622,246749.7569,23190.75027,257025.8592,34225.98783,73957958,8587030,84915458.36,13419265.99,1423,83,9073,4481,4537,55,4592,884,6189,4957,4972,1232,1217,54505,3746,189514,44674,35767,8178,586,8907,4977,PGS2019,0,CTCP Kinh doanh Khí Miền Nam,HNX,Phân phối khí đốt thiên nhiên,2.16219E+12,1.18051E+12,9.81674E+11,93185728050,74251320574,2827699869,6.78831E+12,6.38283E+12,HNX,302,Phân phối khí đốt thiên nhiên,Phan Thị Ngọc Hà,0,CTHĐQT,1973,0,1,0,0,,1,0,0,1,,0,0,302,Phân phối khí đốt thiên nhiên,4,5,4967456,10,0,0,0,0,0,0,17631579,35,0
PHC_Baocaothuongnien_2018.txt,PHC,2018,6758,421,2143,218,2496,557,1493,2239,985,1550,543,873,2931,3442,11966,36954.4497,6865.193804,39557.0519,10439.42868,7332040,2136663,14212524.55,3995471.929,67,28,2373,500,1826,44,1873,541,1243,1050,1022,193,221,10108,1383,34680,6885,3897,2806,143,2988,1594,PHC,2018,6758,421,2143,218,2496,557,1493,2239,985,1550,543,873,2931,3442,11966,36954.4497,6865.193804,39557.0519,10439.42868,7332040,2136663,14212524.55,3995471.929,67,28,2373,500,1826,44,1873,541,1243,1050,1022,193,221,10108,1383,34680,6885,3897,2806,143,2988,1594,PHC2018,0,CTCP Xây dựng Phục Hưng Holdings,HoSE,Xây dựng công nghiệp nặng và dân dụng,2.44752E+12,2.03405E+12,4.13471E+11,86600435791,68225722156,5764948545,3.15877E+12,3.15877E+12,HOSE,402,Xây dựng công nghiệp nặng và dân dụng,Cao Tùng Lâm,1,CTHĐQT,1971,2,1,2793645,0,2002,1,0,0,0,,0,0,402,Xây dựng công nghiệp nặng và dân dụng,2,5,25606,0,0,0,0,0,5585170,24,0,0,0
